Titre,Avis,Type,Price
 Gold Dream Bar,37 avis,Italienne,€
 Severance neosteria,95 avis,Italienne,€€-€€€
 Ristorante Papagio',27 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Irish Pub Il Punto,147 avis,"Italienne, Bar",€
 Regine,383 avis,"Italienne, Pizza",€€-€€€
 Ristorante Checco al 13,207 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Impressione Chongqing,25 avis,"Chinoise, Asiatique",€
 The Hole,32 avis,"Bar, Pub",€
 Pasqualino Il Re Del Panino,23 avis,Restauration rapide,
 Terra Mia - Ristorante Pizzeria,859 avis,"Italienne, Pizza",€€-€€€
 Allegrio ,19 avis,Italienne,€€€€
 Honō Cuisine Concept,62 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
 Piacere Marco Merola,302 avis,"Italienne, Pizza",€
 I Mandriani,137 avis,"Italienne, Pizza",€€-€€€
 Terre e Domus,216 avis,"Italienne, Méditerranéenne",€€-€€€
 Bottega Mariani,35 avis,"Italienne, Méditerranéenne",€€-€€€
 Mediterraneo Ristorante e Giardino,282 avis,"Italienne, Méditerranéenne",€€-€€€
 Sesamo,24 avis,"Italienne, Restauration rapide",€
 Cantina Pierazzuoli,15 avis,"Italienne, Romana",
 Piacere Restaurant,27 avis,"Italienne, Fruits de mer et poisson",€€€€
 L'ardito,311 avis,"Italienne, Pizza",€€-€€€
 Al Turacciolo,114 avis,"Italienne, Européenne",€€-€€€
 Birrificio Marconi,275 avis,"Italienne, Américaine",€€-€€€
 ITOYA,133 avis,"Chinoise, Japonaise",€€-€€€
 Le Leccornie,186 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 BioDomus self bistrot - Roma Prati,31 avis,"Italienne, Méditerranéenne",€€-€€€
 BALDA Cucina & Vino,69 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Fassoneria Roma Talenti,93 avis,"Italienne, Américaine",€€-€€€
 Frankye Bistecca,73 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
 Ristorante L'Aquila D'Oro SRL,54 avis,"Italienne, Pizza",€€-€€€
 Nono Panoramic Restaurant - Hotel La Griffe,266 avis,"Italienne, Internationale",€€€€
 Sugo Emporio,59 avis,"Italienne, Méditerranéenne",€€-€€€
 L'Aquila d'Abruzzo,65 avis,"Italienne, Méditerranéenne",€€-€€€
 COME Gelateria,47 avis,"Desserts, Italienne",€
 Mr Tabù tacos e burritos,36 avis,"Mexicaine, Sud-américaine",€
 Habanita,58 avis,"Italienne, Caraïbes",€€-€€€
 Sicilia Bedda Trieste Salario,18 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Cibarium,45 avis,"Italienne, Pizza",€
 Pizzeria Ciopa Blu,308 avis,"Italienne, Pizza",€€-€€€
 Nana Sushi,44 avis,"Japonaise, Brésilienne",€€€€
 Megliofresco,56 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 De Saint Bon Bistro,38 avis,Italienne,€
 Osteria 18,55 avis,"Italienne, Pizza",€€-€€€
 Celestina alla Camilluccia,186 avis,"Italienne, Pizza",Menu
 Osteria Pizzeria Trionfale,35 avis,"Italienne, Pizza",€
 Hosteria Del Pesce,170 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Fukuro Sushi,14 avis,"Japonaise, Sushi",€€-€€€
 Harrison's Pub,55 avis,"Italienne, Bar",€
 Mister Hyde Pub,86 avis,"Italienne, Bar",€€-€€€
 Rever,27 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Locale - Italian Crudite & Bar,52 avis,"Italienne, Bar",€€-€€€
 la locanda del palatoraffinato,286 avis,"Italienne, Pizza",€€-€€€
 La Cappa D Oro,134 avis,"Italienne, Pizza",€€-€€€
 Eufrosino Osteria,97 avis,"Italienne, Méditerranéenne",€€-€€€
 Ouzeri Mazì,225 avis,Grecque,€€-€€€
 Dalodi,313 avis,"Italienne, Pizza",€€-€€€
 Pizzeria Falloni,62 avis,"Italienne, Pizza",€
 Glu Glu Roma Non Solo Enoteca,15 avis,"Italienne, Fusion",€€-€€€
 Art Café Mart-in,44 avis,"Italienne, Café",€
 Streat Maki,26 avis,"Japonaise, Fruits de mer et poisson",Menu
 Ripa Place,159 avis,"Italienne, Internationale",€€-€€€
 BÁNH,23 avis,"Italienne, Japonaise",€€-€€€
 Alice Pizza - Magna Grecia,60 avis,"Italienne, Pizza",€
 La Penna d'Oca,76 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Ristorante Gusta,15 avis,"Italienne, Bar",€€€€
 Pizza Pazza per i Pazzi della Pizza,85 avis,"Italienne, Pizza",€
 Gabry MarcoMAle - Osteria Schietta,36 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Radicchio e Pommodoro,136 avis,"Italienne, Pizza",€
 Blue Oktopus,14 avis,"Italienne, Fruits de mer et poisson",€€€€
 Caffetteria Universitaria,61 avis,"Italienne, Bar",€
 Casamatta,33 avis,"Italienne, Méditerranéenne",€€-€€€
 Tenuta Santi Apostoli,231 avis,"Italienne, Méditerranéenne",€€-€€€
 Enoteca La Torre In Prati,25 avis,"Italienne, Méditerranéenne",€€-€€€
 Salicornia | Ristorante & Bistrot,34 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Poldo's,40 avis,"Italienne, Restauration rapide",€
 Cucina Espressa,37 avis,"Italienne, Restauration rapide",€
 Alice Pizza San Lorenzo,41 avis,"Bar à bières, Pizza",€
 Jia Ri,26 avis,"Chinoise, Japonaise",
 Che FC,12 avis,Italienne,€€-€€€
 Scarpetta NYC,16 avis,"Italienne, Américaine",€€€€
 Locanda Dar Somarone,16 avis,"Italienne, Méditerranéenne",€€-€€€
 Locanda dei Massimi,1 430 avis,"Italienne, Pizza",€€-€€€
 Lion Restaurant,79 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Mercato,80 avis,Italienne,€€-€€€
 Fisheria,138 avis,"Italienne, Fruits de mer et poisson",€€€€
 Mezzosacco Pizza & Tavola Calda,53 avis,"Italienne, Pizza",€
 Osteria il matto,23 avis,"Italienne, Romana",€€-€€€
 La Taverna del Ghetto,1 673 avis,"Italienne, Romana",€€-€€€
 Tulum Cafe,17 avis,"Japonaise, Fruits de mer et poisson",
 Lele Pizza,63 avis,"Italienne, Pizza",€
 Semplice Prenestina,96 avis,"Italienne, Bar",€
 Pepe - Pizza a Domicilio,185 avis,"Italienne, Pizza",€€-€€€
 Devil's Chair,220 avis,"Italienne, Bar à bières",€€-€€€
 Il Buon Gusto da Valerio,155 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Ristorante Checco e Lina,133 avis,"Italienne, Méditerranéenne",€€-€€€
 Sgrano,31 avis,"Italienne, Restauration rapide",€
 Giano Bistrot,37 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Le Picciottine,226 avis,"Italienne, Pizza",€€-€€€
 I Sapori Del Parco,78 avis,"Italienne, Pizza",€€-€€€
 Samurai Ramen,18 avis,-,
 Carpaccio The Beef Boys,32 avis,"Italienne, Steakhouse",€€-€€€
 Pizzeria Ternana Nice Fine &Food,116 avis,"Italienne, Pizza",€
 Goody 1976 Bar Deli Restaurant,55 avis,"Italienne, Américaine",€€-€€€
 Vinoteca Tempere con Cucina,23 avis,"Italienne, Bar à vins",€€-€€€
 O' Sole 'e Napule,1 633 avis,"Italienne, Pizza",€
 Trattoria Er Buco,205 avis,"Italienne, Romana",€
 La Veranda,114 avis,"Italienne, Pizza",€
 Pizzeria Bioquadro,65 avis,"Italienne, Pizza",€
 Taverna Pretoriana,773 avis,"Italienne, Pizza",€
 Hoshi,115 avis,"Chinoise, Japonaise",€€-€€€
 Al Piccolo vineria,37 avis,"Italienne, Bar à vins",€
 Settecinquanta,35 avis,"Italienne, Méditerranéenne",€€-€€€
 Meat Up,37 avis,"Italienne, Steakhouse",Menu
 Al Vino al Vino,214 avis,"Italienne, Bar à vins",€€-€€€
 Pizza & Dintorni,75 avis,"Italienne, Pizza",€
 Hosteria 87,107 avis,Italienne,€€-€€€
 Mirage Food & Drink,53 avis,Italienne,€€-€€€
 La Pasta di Chiara,27 avis,Italienne,€€-€€€
 CrunchyPi,13 avis,"Italienne, Pizza",€€-€€€
 Il Pozzo delle Cornacchie,235 avis,"Italienne, Méditerranéenne",€€-€€€
 Enoteca Champagne and Cie,13 avis,"Italienne, Bar à vins",€€-€€€
 Mamma Pizza,50 avis,"Italienne, Pizza",€
 Baccanale,144 avis,"Italienne, Internationale",€€-€€€
 Ohana Pokè Napoli,27 avis,"Japonaise, Saine",€€-€€€
 Quelli di Via Nizza,59 avis,"Italienne, Pizza",€
 Daruma Sushi Rione Monti,187 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
 Soul - Wine & Raw Bar,37 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Bazar - Taverna Curdo Napoletana,84 avis,"Italienne, Méditerranéenne",€
 Nonsolopasta,58 avis,"Italienne, Européenne",€
 PinsaBianca,63 avis,"Italienne, Pizza",€
 Ciccio's Food marconi,37 avis,"Américaine, Restauration rapide",€€-€€€
 Hosteria 2.0,59 avis,"Italienne, Méditerranéenne",€€-€€€
 Pizzeria Gino e Salvatore,93 avis,"Italienne, Pizza",€
 L'Incontro,195 avis,"Italienne, Pizza",€
 Tondo,14 avis,"Italienne, Bar à bières",€€-€€€
 Il Castello Della Spizzichina,55 avis,"Italienne, Fruits de mer et poisson",€€€€
 La Bottega del Pizzolaio,37 avis,"Italienne, Pizza",€
 Mareducato,42 avis,"Italienne, Pizza",€€-€€€
 Pork'n'Roll La Bottega,37 avis,"Italienne, Steakhouse",€€-€€€
 Ristorante Pizzeria da Gianni e Graziella,24 avis,"Italienne, Pizza",€€-€€€
 Pizza Fantasy 3,43 avis,"Italienne, Pizza",€
 Il Bivacco,222 avis,"Italienne, Pizza",€€-€€€
 Fratelli Tesone,257 avis,"Italienne, Pizza",€€-€€€
 Pizzeria Frà Diavolo,76 avis,"Italienne, Pizza",€€-€€€
 Villa Demetra,35 avis,"Italienne, Internationale",€€€€
 Gia Gelato,14 avis,Café,
 Il Siciliano Fish,163 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Tram Depot,203 avis,"Bar, Café",€
 Chiantino,19 avis,"Italienne, Bar à vins",€€-€€€
 Be Glam Vino & Cucina,62 avis,"Italienne, Steakhouse",€€-€€€
 Osteria Degli Stolti,37 avis,"Italienne, Internationale",€€-€€€
 Pizza & Burger di Ma.Ma,43 avis,"Italienne, Pizza",€
 Mediterranea Ricevimenti,23 avis,"Italienne, Fruits de mer et poisson",€€€€
 I Casali del Pino,252 avis,"Italienne, Méditerranéenne",€€-€€€
 Il Serpente Pub,72 avis,"Bar, Pub",€
 Pluto's Pizza,95 avis,"Italienne, Pizza",€
 Fortunato ai 2 scalini,65 avis,Italienne,€€-€€€
 Ercoli Parioli,453 avis,"Italienne, Méditerranéenne",€€-€€€
 Pescheria Rossini,442 avis,"Italienne, Fruits de mer et poisson",€€€€
 Osteria di Mezzo,314 avis,"Italienne, Pizza",€€-€€€
 Torchio Sardo,343 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Pizza in Piazza,61 avis,"Italienne, Pizza",€€-€€€
 Shaka Brah,37 avis,"Italienne, Pizza",€
 Cottura Zero Gradi,83 avis,"Italienne, Fruits de mer et poisson",€€€€
 La Pescheria Al Vecchio Casale,44 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 IL VELIERO - Ristorante Gluten Free,317 avis,"Italienne, Pizza",€€-€€€
 Ami Poke - Hawaiian Bar Rione Monti,230 avis,"Fruits de mer et poisson, Fusion",€€-€€€
 Mi Mar,20 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Slim Bistrot,75 avis,Italienne,€€-€€€
 Marigold,93 avis,"Italienne, Café",€€-€€€
 Leon Filetteria Bisteccheria,149 avis,"Italienne, Steakhouse",€€-€€€
 I Carnivori,817 avis,"Italienne, Steakhouse",€€-€€€
 Donegal 2.0,56 avis,"Italienne, Bar",€€-€€€
 Fabric Coffee Bistrot,12 avis,"Italienne, Européenne",
 L'Ora di Cena,239 avis,"Italienne, Pizza",€
 Kandinsky Pub,51 avis,"Italienne, Bar",€
 Home Cafe & Bistrot,33 avis,"Italienne, Méditerranéenne",€
 La Matriciana Ai Consoli,266 avis,"Italienne, Pizza",€€-€€€
 Piazza Degli Artisti Ciampino,33 avis,"Italienne, Pizza",€€-€€€
 Cin Cin Bar,391 avis,"Italienne, Bar",€€-€€€
 Gelateria Del Campo,20 avis,Desserts,€
 VOI - Pizza & Drinks,11 avis,Italienne,€€-€€€
 Bar dei Gemelli,123 avis,"Italienne, Bar",€
 La Carbonara d'Oro,373 avis,"Italienne, Méditerranéenne",€€-€€€
 Osteria Modestina S.r.l.,100 avis,"Italienne, Romana",€
 Satiricus Ristorante Pizzeria,395 avis,"Italienne, Pizza",€€-€€€
 Salvia Monteverde,36 avis,"Italienne, Pizza",€€-€€€
 BONANABI Alberone Pizza,11 avis,"Italienne, Pizza",€€-€€€
 Osteria Venerina,249 avis,"Italienne, Pizza",€€-€€€
 Kikky,14 avis,"Italienne, Romana",€€-€€€
 Kniazhyi Dvir Ristorante Ucraino,13 avis,"Italienne, Europe de l'Est",€€-€€€
 Le Padelline,37 avis,"Italienne, Pizza",€
 La Cometa,43 avis,"Italienne, Pizza",€
 Green&Go,49 avis,"Italienne, Restauration rapide",€
 Ristorante Cinese Nazionale,104 avis,"Chinoise, Japonaise",€
 La Tavernaccia,127 avis,"Italienne, Pizza",€
 Il Mendicante,113 avis,"Italienne, Pizza",€
 Ristorante Pizzeria L'Arcobaleno,135 avis,"Italienne, Pizza",€€-€€€
 Ristorante Coccobello,80 avis,"Italienne, Pizza",€€-€€€
 Ristorante-Pizzeria Nuovi Sapori,68 avis,"Italienne, Pizza",€€-€€€
 Vado al Massimo,117 avis,"Irlandaise, Romana",€
 H501 Pasta Bar,13 avis,Italienne,€€-€€€
 Volpetti dal 1870,58 avis,"Italienne, Méditerranéenne",€€-€€€
 Birrespritz,19 avis,"Italienne, Bar",
 Restaurante Mi Tierra,42 avis,"Péruvienne, Sud-américaine",€€-€€€
 Dal Tappezziere,233 avis,"Américaine, Barbecue/Grillades",€€-€€€
 MastroPinsa Pinseria Romana,22 avis,"Italienne, Pizza",€
 Osteria Chiana,952 avis,"Italienne, Méditerranéenne",€€-€€€
 Carnale Roma,207 avis,"Italienne, Barbecue/Grillades",€€-€€€
 Pizzeria R. Giusi,37 avis,"Italienne, Pizza",€
 Er Yue,20 avis,"Chinoise, Fruits de mer et poisson",€€-€€€
 Novecento Pizza Viale Regina Margherita,53 avis,"Italienne, Pizza",€
 Ristorante Terra Nostra,42 avis,"Italienne, Méditerranéenne",€€-€€€
 Sabor Andino Ristorante,27 avis,"Péruvienne, Latino",€
 Il Tortello Gioioso,84 avis,"Italienne, Méditerranéenne",€
 Proietti Carni,47 avis,"Italienne, Méditerranéenne",€€-€€€
 The Sleeping Dog Pub,31 avis,"Italienne, Bar à bières",€€-€€€
 La Frontera,39 avis,"Espagnole, Bar à vins",€€-€€€
 Ellington Club,23 avis,Italienne,€€-€€€
 Sementi La Pizza,55 avis,"Italienne, Pizza",€€-€€€
 Toastamore (Via Piave),82 avis,"Italienne, Américaine",€
 Qbr Food & Drink by IPPO PIZZA 5,116 avis,"Italienne, Pizza",€
 Negresco Bar Ristorante Pizzeria,12 avis,"Italienne, Pizza",€€-€€€
 Il Siciliano Trastevere,102 avis,"Desserts, Italienne",€
 L’Officina di Pí,20 avis,"Italienne, Italie du Centre",
 Lo Scarpone,747 avis,"Italienne, Pizza",€€-€€€
 BirrAmo,56 avis,"Italienne, Bar à bières",€€-€€€
 Li Scalini,38 avis,"Italienne, Pizza",€
 Ristorante Anzuini,123 avis,"Italienne, Européenne",€€-€€€
 Maharajah 2,182 avis,"Indienne, Asiatique",€€-€€€
 Osteria Le Streghe,398 avis,"Italienne, Méditerranéenne",€€-€€€
 Tata Pizzeria Griglieria,1 108 avis,"Italienne, Pizza",€€-€€€
 O'Connell Irish Pub,88 avis,"Italienne, Américaine",€€-€€€
 Genuine Bread & Fruit,87 avis,,Menu
 Eco Blu Ristorante,38 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Il  Vecchio Torchio,24 avis,Italienne,€
 Bar Fracassini,41 avis,"Italienne, Café",€
 Corea Ristorante,53 avis,"Asiatique, Coréenne",€€-€€€
" Grano, Frutta e Farina",51 avis,"Italienne, Pizza",€
 Cadorin Ristorante & Lounge Bar,55 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Mossi Bar,29 avis,"Café, Traiteur",€
 Da Barbara,45 avis,"Italienne, Méditerranéenne",€€-€€€
 Amazonia - Sushi y Amor,111 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
 Hosteria Acqua e Sale,38 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Borgo Nuovo,309 avis,"Italienne, Pizza",€€-€€€
 Scoglio Di Frisio,120 avis,"Italienne, Pizza",€€-€€€
 Gusto's Trastevere,16 avis,Italienne,€€-€€€
 Chill Out,24 avis,"Thé et café, Italienne",€
 Il Petruccino,25 avis,Italienne,€
 L'Antico Caffe Della Pigna,39 avis,"Italienne, Café",€
 Lo Sfizio,35 avis,Italienne,€
 California Cookhouse,17 avis,"Mexicaine, Américaine",€€-€€€
 Hostaria Pizzeria Al Bivio,241 avis,"Italienne, Pizza",€
 SambaMaki Eur,133 avis,"Sushi, Asiatique",€€-€€€
 Domenico dal 1968,280 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Jacopa,98 avis,"Italienne, Méditerranéenne",€€€€
 Illuppolati Birreria con Cucina,18 avis,Italienne,€€-€€€
 Forno  Via dei Chiavari,32 avis,"Italienne, Européenne",€
 Reverso,113 avis,"Italienne, Méditerranéenne",€€-€€€
 Ristorante Pizzeria Loffredo,154 avis,"Pizza, Méditerranéenne",€€-€€€
 I Meet Gardenie,106 avis,"Italienne, Bar",€
 Santo Bevitore,32 avis,"Traiteur, Pub",€
 Buddha Restaurant,1 017 avis,"Italienne, Chinoise",€
 Sapori Burger Salad,29 avis,"Italienne, Bar",€
 IL Palchetto,162 avis,"Italienne, Café",€
 Labo52,19 avis,"Italienne, Restauration rapide",€
 Pizza Rustica,39 avis,"Italienne, Pizza",€
 Madeleine,723 avis,"Italienne, Française",€€-€€€
 Fraterna Domus,60 avis,"Italienne, Méditerranéenne",€
 Pastella (la Cucina di Pastella),43 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
 Eat 4 Fit,43 avis,"Italienne, Saine",€€-€€€
 Caffè Novecento,458 avis,"Italienne, Café",€€-€€€
 Migusta Ricetteria Italiana,36 avis,"Italienne, Fruits de mer et poisson",€
 La Bottega Del Grano Flaminio,68 avis,"Italienne, Bar",€
 Angelina Restaurant,162 avis,"Italienne, Bar",€€-€€€
 Osteria in Confusione,19 avis,"Italienne, Méditerranéenne",€€-€€€
" FORTE - Terra, sole, passione",71 avis,"Italienne, Pizza",€€-€€€
 Sorisi,23 avis,"Italienne, Méditerranéenne",€
 Oinos Wine Bistrot,16 avis,"Italienne, Bar à vins",€€-€€€
 Ercoli Trastevere,130 avis,"Italienne, Romana",€€-€€€
 El Norteno,185 avis,"Péruvienne, Latino",€€-€€€
 Gerbillo Furioso,87 avis,"Italienne, Bar",€€-€€€
 RED Carpet,31 avis,"Italienne, Bar",€
 Pan Kaffè,38 avis,"Italienne, Café",€
 El Cubano,197 avis,"Caraïbes, Barbecue/Grillades",€€-€€€
 Taberna Consoli,41 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Gastronomia Bono Bottega Nostrana Termini,15 avis,Italienne,
 Laghi del Salice,153 avis,"Italienne, Pizza",€€-€€€
 Pizzeria Mash,38 avis,"Italienne, Pizza",€
 Streatart RistoFamily,54 avis,"Italienne, Pizza",€€-€€€
 Tucci restaurant,1 195 avis,Italienne,€€-€€€
 La Dogana Food,1 532 avis,"Italienne, Japonaise",€
 Genn' e Mari,23 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 El Ringo,32 avis,"Italienne, Pizza",€
 Ara Pacis,85 avis,"Italienne, Européenne",€€-€€€
 Tagliatella Roma,23 avis,"Italienne, Romana",€€-€€€
 Ristorante Pizzeria San Giorgio,71 avis,"Italienne, Pizza",€
 Hostaria 808,11 avis,"Italienne, Romana",
 Osteria Del Dieciventitrenta,214 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Ristorante Xiang Zi,110 avis,"Chinoise, Asiatique",€€-€€€
