Titre,Avis,Type,Price
1726. Restaurant du Musée d'Orsay,1 483 avis,Française,€€-€€€
1727. CAFE LOUISE St Germain des Prés,695 avis,"Française, Européenne",€€-€€€
1728. Gypse,88 avis,"Française, Saine",€€-€€€
1729. Le Barbiche,161 avis,"Française, Européenne",€€-€€€
1730. Chez Ann Rive Droite,139 avis,"Chinoise, Asiatique",€
1731. Un Jour a Hanoi,240 avis,"Asiatique, Vietnamienne",€€-€€€
1732. L'ardoise,204 avis,"Française, Européenne",€€-€€€
1733. La Maison de l'Aubrac,1 535 avis,"Française, Steakhouse",€€-€€€
1734. Chez Leveque,146 avis,"Française, Européenne",€€-€€€
1735. La Manufacture,516 avis,"Française, Européenne",€€-€€€
1736. L'Ambroisie,561 avis,"Française, Européenne",€€€€
1737. Le Train Bleu,6 745 avis,Française,€€€€
1738. La Scuderia Del Mulino,535 avis,"Italienne, Pizza",€€-€€€
1739. Khajuraho,145 avis,"Indienne, Bar",€€€€
1740. Au Coeur de la Foret,302 avis,"Française, Européenne",€€€€
1741. Au 31,172 avis,"Française, Européenne",€€-€€€
1742. Le Trois-Quart,127 avis,"Française, Européenne",€€-€€€
1743. Les Coltineurs,56 avis,Française,€€-€€€
1744. Le Saint-Germain,182 avis,"Française, Européenne",€€€€
1745. Kintaro,97 avis,"Japonaise, Sushi",€€-€€€
1746. Haveli,197 avis,Indienne,€€-€€€
1747. Bistrot Vivienne,825 avis,"Française, Européenne",€€-€€€
1748. A Cursita,114 avis,"Française, Méditerranéenne",€€-€€€
1749. Rodizio Brazil,728 avis,"Steakhouse, Brésilienne",€€-€€€
1750. YUMMY Asian Food,655 avis,"Chinoise, Japonaise",€
1751. Les Pietons,679 avis,"Méditerranéenne, Européenne",€€-€€€
1752. O'Grand Breton,105 avis,"Française, Européenne",€€-€€€
1753. Yasube,213 avis,"Japonaise, Barbecue/Grillades",€€-€€€
1754. Sukiyaki,192 avis,"Japonaise, Sushi",€€-€€€
1755. Hanoi,339 avis,"Asiatique, Vietnamienne",€
1756. Le Pavillon Céleste,239 avis,"Chinoise, Asiatique",€€-€€€
1757. L'Epuisette,98 avis,Fruits de mer et poisson,€€-€€€
1758. L'Osteria dell'Anima,222 avis,"Italienne, Méditerranéenne",€€-€€€
1759. Lac Hong,407 avis,"Asiatique, Vietnamienne",€€-€€€
1760. Restaurant Lasserre,188 avis,"Française, Européenne",€€€€
1761. Aux Cadrans,641 avis,"Française, Bar",€€-€€€
1762. Marou,187 avis,"Asiatique, Coréenne",€€-€€€
1763. Giacomo,255 avis,"Italienne, Méditerranéenne",€€-€€€
1764. La Marée,980 avis,"Française, Fruits de mer et poisson",€€€€
1765. L'Echiquier,64 avis,"Française, Européenne",€€-€€€
1766. BEITNA,197 avis,"Libanaise, Méditerranéenne",€€-€€€
1767. Saveurs d'Atika,160 avis,"Marocaine, Méditerranéenne",€€-€€€
1768. Cafe Moderne,206 avis,"Française, Européenne",€€-€€€
1769. Little Italy Caffe,476 avis,"Italienne, Européenne",€€-€€€
1770. L'Huîtrier,334 avis,"Française, Fruits de mer et poisson",€€-€€€
1771. Les Tontons du Huitième,332 avis,"Française, Bar à bières",€€-€€€
1772. Il Posto,503 avis,"Italienne, Pizza",€€-€€€
1773. Bistrot Maison Rouge,450 avis,"Française, Européenne",€€-€€€
1774. Via Mamma,146 avis,Italienne,€€-€€€
1775. Vaudeville,1 424 avis,Brasserie gastronomique,€€-€€€
1776. Brasa Rio,260 avis,"Steakhouse, Brésilienne",€€-€€€
1777. Le Fouquet's,2 213 avis,Française,€€€€
1778. Swann et Vincent 15ème,180 avis,"Italienne, Méditerranéenne",€€-€€€
1779. Sens Uniques,473 avis,"Française, Moderne",€€-€€€
1780. La Cerisaie,339 avis,"Française, Européenne",€€-€€€
1781. L'Auberge dab,1 456 avis,"Française, Fruits de mer et poisson",€€-€€€
1782. Tasca,312 avis,"Italienne, Pizza",€€-€€€
1783. Matteo Pizza Paris 8 Madeleine,152 avis,"Italienne, Pizza",€
1784. Trois B,71 avis,"Française, Européenne",€€-€€€
1785. O Thai,261 avis,"Asiatique, Thaï",€€-€€€
1786. Churrasqueira Do Povo,244 avis,"Française, Barbecue/Grillades",€€-€€€
1787. Funky Bā,42 avis,"Asiatique, Thaï",€€-€€€
1788. Sonata Paradis,32 avis,"Italienne, Pizza",€€-€€€
1789. The Godfather Restaurant,112 avis,"Italienne, Sicilienne",€€-€€€
1790. Le Miosca,130 avis,"Française, Européenne",€€-€€€
1791. Chez Janou,2 470 avis,"Française, Européenne",€€-€€€
1792. Le Grain de folie,138 avis,"Française, Européenne",€€-€€€
1793. Au Petit Chez Soi,175 avis,"Française, Européenne",€€€€
1794. Au Petit Chalet,182 avis,"Française, Méditerranéenne",€€-€€€
1795. Rachiny T,81 avis,"Asiatique, Thaï",€
1796. The Moose,492 avis,"Américaine, Bar",€€-€€€
1797. Harmony café,197 avis,"Française, Steakhouse",€€-€€€
1798. Café La Colonnade,92 avis,"Française, Bar",€€-€€€
1799. A La Coupole,116 avis,"Française, Européenne",€€-€€€
1800. LE COIN CUISINE,298 avis,"Française, Européenne",€€-€€€
1801. La Terra Madre,98 avis,Italienne,€€-€€€
1802. La Table d'Aki,152 avis,"Française, Fruits de mer et poisson",€€€€
1803. Le Café Bruant,295 avis,Française,€€-€€€
1804. Marcello,441 avis,"Italienne, Européenne",€€-€€€
1805. Al Duomo,99 avis,"Italienne, Pizza",€€-€€€
1806. Le Bistrot de Paris,415 avis,"Française, Européenne",€€-€€€
1807. Le Temps au Temps,172 avis,"Française, Européenne",€€-€€€
1808. Balilli,174 avis,"Italienne, Pizza",€€-€€€
1809. SOL SEMILLA,179 avis,Saine,€€-€€€
1810. Le Riff,51 avis,"Française, Européenne",€€-€€€
1811. Francette,159 avis,"Française, Brasserie gastronomique",€€-€€€
1812. La Galice,116 avis,"Méditerranéenne, Espagnole",€€-€€€
1813. LES AMIS DES MESSINA,449 avis,"Italienne, Méditerranéenne",€€-€€€
1814. Monkey,89 avis,"Bar, Pub",€€-€€€
1815. Vin et Marée Voltaire,524 avis,"Française, Fruits de mer et poisson",€€-€€€
1816. Mijo T,80 avis,Française,€€-€€€
1817. Da Mimmo,290 avis,"Italienne, Méditerranéenne",€€-€€€
1818. Chouette,119 avis,Française,€€-€€€
1819. Café Le Quartier Général,309 avis,"Française, Européenne",€€-€€€
1820. Le Roi du Pot au Feu,437 avis,Française,€€-€€€
1821. Au Chien Qui Fume,544 avis,"Française, Européenne",€€-€€€
1822. Les Petits Papiers,207 avis,"Française, Européenne",€€-€€€
1823. Marius,242 avis,"Française, Européenne",€€€€
1824. Shabour,94 avis,Méditerranéenne,€€€€
1825. Lao Viet,254 avis,"Asiatique, Thaï",€€-€€€
1826. Poké Bar,43 avis,Hawaïenne,€
1827. La Padellina,46 avis,"Italienne, Fruits de mer et poisson",€€-€€€
1828. Nove,312 avis,"Italienne, Pizza",€€-€€€
1829. Le village,154 avis,"Française, Européenne",€€-€€€
1830. Quesa Loca,52 avis,"Mexicaine, Latino",€€-€€€
1831. Les Délices du Kashmir,302 avis,"Indienne, Bars-restaurants",€€-€€€
1832. Le Perroquet Vert,189 avis,"Française, Européenne",€€-€€€
1833. Le Point de Chute,58 avis,"Française, Saine",€€-€€€
1834. Chez Ann,228 avis,"Chinoise, Asiatique",€
1835. Medi Terra Nea,382 avis,Méditerranéenne,€€-€€€
1836. Un Air de Famille,306 avis,"Française, Européenne",€€-€€€
1837. Péniche Le Marcounet,313 avis,"Française, Barbecue/Grillades",€€-€€€
1838. Le Village,199 avis,Africaine,€€-€€€
1839. Brutti E Cattivi,76 avis,"Italienne, Pizza",€€-€€€
"1840. Le Mékong, restaurant cambodgien",82 avis,"Asiatique, cambodgienne",€€-€€€
1841. Hokkaido,765 avis,"Japonaise, Asiatique",€€-€€€
1842. 5e CRU,162 avis,"Française, Européenne",€€-€€€
1843. Felix,147 avis,"Française, Européenne",€€-€€€
1844. Un Dimanche à Paris,865 avis,"Française, Européenne",€€€€
1845. L'Auberge du Roi Gradlon,209 avis,"Française, Européenne",€€-€€€
1846. Quatre Vingt Neuf,58 avis,"Française, Saine",€€-€€€
1847. Le Jaja,997 avis,"Française, Européenne",€€-€€€
1848. L'Atelier De Joël Robuchon Saint-Germain,2 757 avis,"Française, Européenne",€€€€
1849. Pasta Linea,115 avis,"Italienne, Méditerranéenne",€
1850. Le Petit Japonais / Allo Sushi,204 avis,"Japonaise, Sushi",€€-€€€
1851. Allo Tandoori,89 avis,Indienne,€
1852. Chez Gladines,1 175 avis,"Française, Bar",€
1853. Bicoques,66 avis,"Française, Fruits de mer et poisson",€€-€€€
1854. Fleur De Sel,274 avis,"Européenne, Grillades",€€-€€€
1855. Dolce vita boulogne billancourt,122 avis,"Italienne, Pizza",€€-€€€
1856. Mipi,329 avis,"Italienne, Pizza",€€-€€€
1857. Amarone Ristorante,234 avis,"Italienne, Romana",€€-€€€
1858. Le Préaumur,354 avis,"Italienne, Française",€€-€€€
1859. Maca'Rong,98 avis,Française,€€-€€€
1860. La Rotonde St. Honoré,272 avis,"Française, Européenne",€€-€€€
