Titre,Avis,Type,Price
2510. Argentina Restaurant Los Santos,221 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
2511. Vlaamsch Broodhuys Eerste Constantijn Huygensstraat,98 avis,Café,€€-€€€
2512. 't Wethoudertje,18 avis,"Hollandaise, Restauration rapide",€
2513. De Buurman,8 avis,"Américaine, Hollandaise",€
2514. Geniet aan de Amstel,96 avis,"Hollandaise, Bar",€€-€€€
2515. Selera Anda,23 avis,"Asiatique, Indonésienne",€
2516. Amsterdam Coffee Shop,6 avis,,
2517. pizzeria O Sole Mio,28 avis,"Italienne, Pizza",€€-€€€
2518. Papa's Loft House,6 avis,"Américaine, Hollandaise",
2519. Café Dinard,10 avis,Fruits de mer et poisson,€€-€€€
2520. Irodion,86 avis,"Fruits de mer et poisson, Grecque",€€-€€€
2521. Chengdu,20 avis,"Asiatique, Sichuan",€€-€€€
2522. Legend Chicken,5 avis,Restauration rapide,
2523. Kebabi,8 avis,"Internationale, Turque",
2524. De Mazzel,9 avis,"Barbecue/Grillades, Grillades",€€-€€€
2525. Kinderkookkafe,12 avis,Moderne,€
2526. Monopoly Burger,12 avis,"Américaine, Restauration rapide",€
2527. Ristorante Italiano San Giorgio,8 avis,Italienne,Menu
2528. SchatjePatatje,12 avis,"Hollandaise, Européenne",Menu
2529. Mooie Boules,27 avis,"Caraïbes, Asiatique",€€-€€€
2530. Murugan,34 avis,"Indienne, Asiatique",€€-€€€
2531. Grieks Restaurant Meteora,32 avis,Fruits de mer et poisson,€€-€€€
2532. Ramen Impossible,4 avis,"Japonaise, Cuisine de rue (street food)",€€-€€€
2533. Wild & The Moon,4 avis,"Café, Traiteur",€
2534. Carstens Cafe,7 avis,"Hollandaise, Café",
2535. Taqueria Coba,53 avis,Mexicaine,€€-€€€
2536. Koma House,8 avis,€,Menu
2537. Cafe De Pianist,9 avis,"Hollandaise, Européenne",€€-€€€
2538. Stacks Diner,6 avis,"Américaine, Diner",€€-€€€
2539. The Tosti Club Amsterdam,10 avis,"Hollandaise, Européenne",€
2540. Moos,4 avis,"Hollandaise, Européenne",
2541. Sen Viet Vietnamese Cuisine,54 avis,"Asiatique, Vietnamienne",€€-€€€
2542. Carels,32 avis,"Française, Européenne",€€-€€€
2543. Yakitori la Kushi,6 avis,Japonaise,€€-€€€
2544. Oliver Green - Weesperzijde,19 avis,"Café, Internationale",€€-€€€
2545. Japanese-Korean Delicatessen Shilla,12 avis,"Sushi, Asiatique",€€-€€€
2546. Mech Make & Take,22 avis,€,Menu
2547. Tsar Bar and Spijs,14 avis,"Française, Américaine",€€-€€€
2548. Linguini Trattoria,25 avis,"Italienne, Méditerranéenne",€€-€€€
2549. Wan Shun Restaurant,5 avis,,
2550. Veg-Out,8 avis,"Italienne, Indienne",€
2551. Hempstory,6 avis,€€-€€€,Menu
2552. Vita's Friet,10 avis,"Hollandaise, Fruits de mer et poisson",€
2553. Brazuca Coffee,4 avis,Café,€
2554. Kip & Zo,6 avis,"Hollandaise, Européenne",€€-€€€
2555. Pizzabakkers,10 avis,"Italienne, Pizza",€€-€€€
2556. Cafe de Roeter,24 avis,"Steakhouse, Hollandaise",€€-€€€
2557. Bar Bouwmeester,7 avis,"Hollandaise, Café",€
2558. Brasserie Lolita,30 avis,Européenne,€€-€€€
2559. Mondi Pianobar & Restaurant At SkyBar 747,8 avis,"Chinoise, Caraïbes",€€-€€€
2560. Burrito,45 avis,Mexicaine,€€-€€€
2561. Ellis Amsterdam,104 avis,"Bar, Européenne",€€-€€€
2562. Nefis Etliekmek,19 avis,Turque,€
2563. Cafe De Vrije Handel,13 avis,"Hollandaise, Européenne",€
2564. Lemon Grass,66 avis,"Asiatique, Indonésienne",€€-€€€
2565. Kings Cross Cafe & Bar,47 avis,"Bar, Pub",€€-€€€
2566. Baby Grill or San George Baby Grill,37 avis,"Hollandaise, Européenne",€
2567. De Pizzabakkers Copernicusstraat,5 avis,"Italienne, Pizza",€€-€€€
2568. Josephines,10 avis,"Française, Fusion",
2569. De Frietfabriek,27 avis,"Hollandaise, Restauration rapide",€
2570. Bruno's,7 avis,"Thé et café, Café",€
2571. FC Hyena,21 avis,"Hollandaise, Européenne",€€-€€€
2572. Mana Mana Centrum,4 avis,"Méditerranéenne, Fusion",€€-€€€
2573. Karakter,33 avis,"Bar, Européenne",€€-€€€
2574. Rodja,8 avis,€,Menu
2575. Eetcafé Franz,6 avis,"Hollandaise, Café",€
2576. Eetcafé Schotsheuvel,8 avis,"Hollandaise, Bar",Menu
2577. Laffa - Middle Eastern Streetfood- Utrechtsestraat,12 avis,"Libanaise, Restauration rapide",€€-€€€
2578. HUIS VAN IEMAND ANDERS,16 avis,"Bar, Pub",€€-€€€
2579. Deli Roma,14 avis,"Italienne, Café",€
2580. Rijnbar,4 avis,"Française, Fruits de mer et poisson",€€-€€€
2581. Dun Yong Kitchen powered by Taka,19 avis,"Japonaise, Asiatique",€
2582. Red Chillies Indian Restaurant,11 avis,"Indienne, Restauration rapide",€€-€€€
"2583. Shiki, Japanese Restaurant",109 avis,"Japonaise, Sushi",€€-€€€
2584. Duca del Cosma,7 avis,"Italienne, Café",
2585. Cartel coffee & cocktails,13 avis,Café,€
2586. Saigon Caphe CS,74 avis,"Asiatique, Vietnamienne",€€-€€€
2587. Bumbu Kitchen,28 avis,"Internationale, Asiatique",€€-€€€
2588. Oz Ankara,6 avis,"Restauration rapide, Turque",€
2589. Contrast Amsterdam,4 avis,Diner,Menu
2590. Bar Italia,33 avis,"Italienne, Américaine",€€-€€€
2591. Tarbush restaurant,15 avis,"Libanaise, Méditerranéenne",Menu
2592. Bar Content,5 avis,"Hollandaise, Bar",
2593. Paindemie,10 avis,"Française, Bar",€
2594. Neighbours,29 avis,"Hollandaise, Fruits de mer et poisson",€€-€€€
2595. Café de Heeren,15 avis,"Steakhouse, Hollandaise",€€-€€€
2596. Café Mozaïek,67 avis,"Marocaine, Internationale",€€-€€€
2597. Pannenkoeken restaurant bij de plas,18 avis,"Française, Hollandaise",€€-€€€
2598. Brasserie Herengracht,117 avis,"Hollandaise, Internationale",€€-€€€
2599. Heineken Bar,18 avis,"Bar, Pub",€€-€€€
2600. Manis,15 avis,"Asiatique, Indonésienne",€
2601. Cafe Remember,81 avis,"Bar, Pub",€
2602. PANCAKES Amsterdam Zuidas,5 avis,"Américaine, Hollandaise",€€-€€€
2603. Toko Asian Delight,13 avis,"Asiatique, Indonésienne",
2604. Som Tam Thai,41 avis,"Asiatique, Thaï",€€-€€€
2605. Het Rechthuis Aan De Amstel,86 avis,"Internationale, Européenne",€€-€€€
2606. wok2home,13 avis,"Chinoise, Asiatique",€
2607. Cafe Woodz,5 avis,,
2608. De Turk,10 avis,"Méditerranéenne, Moyen-Orient",€
2609. Cafe Nobo,8 avis,"Latino, Espagnole",Menu
2610. Bar Hendrik,4 avis,"Bar, Asiatique",€€-€€€
2611. Chinees Restaurant Azie,18 avis,Chinoise,€
2612. GlowGolf & Hollywood Café Amsterdam,19 avis,Américaine,€€-€€€
2613. schuurmanoomkensgrassotti,12 avis,"Hollandaise, Européenne",€€-€€€
2614. Cafe Alla Turca,9 avis,"Italienne, Méditerranéenne",€€-€€€
2615. Thai Kitchen The Only One,5 avis,Thaï,
2616. Gustafson,27 avis,"Hollandaise, Internationale",€€-€€€
2617. Pacific Amsterdam,135 avis,"Hollandaise, Bar",€€-€€€
2618. Verona 63,13 avis,Italienne,€€-€€€
2619. Studio K,69 avis,"Bar, Café",€€-€€€
2620. Sissy-boy,21 avis,"Hollandaise, Café",€€-€€€
2621. Tapas Obsession,4 avis,"Européenne, Turque",
2622. Restaurant Europa,7 avis,€€-€€€,
2623. Lab-44,69 avis,"Hollandaise, Européenne",€€-€€€
2624. Bagel Nosh,18 avis,€,Menu
2625. La Place,148 avis,"Hollandaise, Européenne",€€-€€€
2626. Noah’s Arq,66 avis,"Hollandaise, Bar",€€-€€€
2627. jennifers,42 avis,Café,€
2628. Het Amsterdamse Proeflokaal,133 avis,"Japonaise, Internationale",€€-€€€
2629. Waroeng Bamboe,14 avis,"Asiatique, Indonésienne",€
2630. Masters Doner,10 avis,Turque,€
2631. Restaurant Sweet Asia,9 avis,Asiatique,Menu
2632. De Roode Remise,5 avis,"Hollandaise, Internationale",
2633. Ristiranti Sushi All You Can Eat Amsterdam,14 avis,"Japonaise, Sushi",€€-€€€
2634. Lemoene,4 avis,"Libanaise, Méditerranéenne",€€-€€€
2635. The Amsterdam Basement,10 avis,Internationale,
2636. Armoury Bar,4 avis,"Hollandaise, Bar",
2637. Wok King,9 avis,Chinoise,
2638. Bayu Food Art and Private Dining,7 avis,"Asiatique, Indonésienne",€€-€€€
2639. Restaurant La Maria,19 avis,"Italienne, Européenne",€€-€€€
2640. Bullewijck by Par Hasard,18 avis,"Belge, Hollandaise",€€-€€€
2641. ANNA,11 avis,Internationale,€€-€€€
2642. Chido Streetfood Bar,19 avis,Cuisine de rue (street food),€
2643. House of Bird,9 avis,"Bar à bières, Européenne",€€-€€€
2644. Meram Lounge,24 avis,Méditerranéenne,€€-€€€
2645. Flora,24 avis,Mexicaine,€€-€€€
2646. L'Arena,30 avis,"Italienne, Méditerranéenne",€€-€€€
2647. Schumich Café,19 avis,"Café, Pub",€€-€€€
2648. Parsa Iranian Food,28 avis,"Internationale, Moyen-Orient",€€-€€€
2649. Restaurant Old School Amsterdam,26 avis,Européenne,€€-€€€
2650. Naang Nuan,98 avis,"Fruits de mer et poisson, Asiatique",€€-€€€
2651. Café Aad de Wolf,16 avis,"Hollandaise, Européenne",€€-€€€
2652. TonTon Club West,68 avis,"Japonaise, Bar",€€-€€€
2653. Greg Monsieur,4 avis,"Hollandaise, Restauration rapide",€
2654. Bagels & Beans,7 avis,,
2655. Mooca,64 avis,"Hollandaise, Européenne",€€-€€€
2656. Toko Joyce,51 avis,"Restauration rapide, Asiatique",€
2657. T Eten en Drinken,22 avis,"Hollandaise, Café",€
2658. De Smoeshaan,30 avis,"Européenne, Europe centrale",€€-€€€
2659. Via Mangiare,5 avis,"Italienne, Cuisine de rue (street food)",€
2660. Roast,59 avis,"Fruits de mer et poisson, Européenne",€€-€€€
2661. Royal Fook Long,126 avis,"Chinoise, Japonaise",€€-€€€
2662. Jp1886,6 avis,"Française, Fruits de mer et poisson",€€-€€€
2663. Halal Fried Chicken,23 avis,"Américaine, Restauration rapide",€
2664. Foody Kitchen,16 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
2665. Jim's Food & Bar,10 avis,"Bar, Européenne",€€-€€€
2666. la Casa,27 avis,Argentine,€€-€€€
2667. Klaproos Restaurant,10 avis,"Italienne, Pizza",€€-€€€
2668. Bagels Sandwich Village,56 avis,Européenne,€€-€€€
2669. Burgerland,21 avis,Restauration rapide,€
2670. Falafellow,6 avis,"Hollandaise, Internationale",€
2671. Hunphreys,7 avis,Internationale,€€-€€€
2672. MultiVlaai,8 avis,"Thé et café, Belge",€
2673. The Commons Amsterdam City,62 avis,"Bar, Pizza",€€-€€€
2674. Broodje van Kootje,6 avis,"Hollandaise, Européenne",Menu
2675. Silk Road Kebab House,4 avis,"Chinoise, Asiatique",
2676. Vapiano,848 avis,"Italienne, Pizza",€
2677. The Butcher West (Foodhallen),5 avis,Restauration rapide,€€-€€€
2678. Casa Food,11 avis,Méditerranéenne,€€-€€€
2679. De Pizzabakkers Noord,26 avis,"Italienne, Pizza",€€-€€€
2680. Het Fornuis,10 avis,"Hollandaise, Fruits de mer et poisson",
2681. Brooklyn Nights,13 avis,"Hollandaise, Européenne",€€€€
2682. Roezemoes,19 avis,"Hollandaise, Européenne",€€-€€€
2683. 22Kitchen & Bar,23 avis,Européenne,€€-€€€
2684. Brasserie 3-5-3,32 avis,"Française, Hollandaise",€€-€€€
2685. San Rodizio,7 avis,Grillades,Menu
2686. Het Ijsboefje,18 avis,Café,€
2687. La Margarita Mexican,310 avis,Mexicaine,€€-€€€
2688. Café Belcampo,18 avis,"Américaine, Hollandaise",€
2689. Warme Bakker,8 avis,€,
2690. Mother India,51 avis,"Indienne, Asiatique",€€-€€€
2691. De Patchka,4 avis,"Japonaise, Asiatique",
2692. Pizzeria Steakhouse Bellino,38 avis,"Italienne, Pizza",€€-€€€
2693. Cafe de Westerdok,11 avis,Café,
2694. Cafe Mokum,97 avis,"Bar, Café",€€-€€€
2695. Nela restaurant ,14 avis,"Méditerranéenne, Moderne",€€€€
2696. Batavia 1894,57 avis,"Hollandaise, Européenne",€€-€€€
2697. Duycker,16 avis,Café,€€-€€€
2698. Coffee Blends,9 avis,Café,€€-€€€
2699. Nescio Bar and Café,18 avis,"Bar, Barbecue/Grillades",€
2700. Kwekkeboom Patisserie,18 avis,"Hollandaise, Européenne",€€-€€€
2701. Brasserie van Noordt,11 avis,"Hollandaise, Internationale",€€-€€€
2702. Cafe 't Molentje,100 avis,"Bar, Café",€€-€€€
2703. Bakkerij Eethuis Lavina,5 avis,Turque,
2704. Café Marktzicht,8 avis,,
2705. La Dilettante Amsterdam-Natural Wine Bar,5 avis,"Française, Café",
"2706. Roopram Roti - Amsterdam, De Pijp",19 avis,€,Menu
2707. Yu Woah,39 avis,"Chinoise, Asiatique",€€-€€€
2708. Shouryuu Izakaya,14 avis,"Japonaise, Asiatique",€€-€€€
2709. Kim Chi Wow,10 avis,"Asiatique, Coréenne",€€-€€€
2710. De Kleine Appel,4 avis,"Américaine, Hollandaise",Menu
2711. Le Pain Quotidien,70 avis,"Belge, Européenne",€€-€€€
2712. Matts Wonderland,14 avis,"Américaine, Restauration rapide",€
2713. Chimney Cake Café,7 avis,"Café, Européenne",€
2714. Het Paardje,139 avis,"Hollandaise, Bar",€€-€€€
2715. MO:MO & Grill Huis,5 avis,,
2716. Taiko Bar,8 avis,"Japonaise, Asiatique",€€-€€€
2717. Inca Amsterdam,3 avis,"Péruvienne, Sud-américaine",
2718. Einde Van de Wereld,6 avis,"Hollandaise, Européenne",€
2719. Banketbakkerij Mastenbroek,5 avis,,
2720. Muang Thai,23 avis,"Asiatique, Thaï",€
2721. Hollywok,41 avis,"Chinoise, Sushi",€€-€€€
2722. Ekmekci Bolo,3 avis,"Restauration rapide, Européenne",Menu
2723. Judo,75 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
2724. Rembrandt Bar,105 avis,"Bar, Café",€€-€€€
2725. Ristorante IL Mulino,51 avis,"Italienne, Hollandaise",€€-€€€
2726. New Harvest,4 avis,"Hollandaise, Européenne",€
2727. Ice & Bites,14 avis,"Italienne, Pizza",€
2728. Friedhats Coffee,4 avis,Café,
2729. Oocker,3 avis,Bar à vins,
2730. Restaurant Micaro,3 avis,"Japonaise, Fruits de mer et poisson",Menu
2731. Cyrus de Grote,22 avis,"Moyen-Orient, Perse",€€-€€€
2732. Restaurant Vermont,25 avis,"Française, Européenne",€€-€€€
2733. De Ruimte,8 avis,"Française, Internationale",€€-€€€
2734. Villa Borghese Amsterdam,3 avis,Internationale,
2735. Restaurant Kitchen Nieuwland,3 avis,"Française, Japonaise",Menu
2736. Two Chefs Bar,11 avis,"Internationale, Européenne",€€-€€€
2737. Vlaamsch Broodhuys Middenweg,14 avis,"Française, Belge",€€-€€€
2738. Kwekkeboom Patisserie Zuid,23 avis,"Hollandaise, Café",€€-€€€
2739. Cape Town Social Club,3 avis,"Africaine, Internationale",€€€€
2740. Eetcafe La Chambre,9 avis,"Hollandaise, Européenne",€€-€€€
2741. Goreme restaurant,3 avis,Menu,
2742. Star BBQ,24 avis,Moyen-Orient,€
2743. Snackbar Ten Have,7 avis,"Restauration rapide, Internationale",€
2744. Marhaba East,5 avis,"Hollandaise, Marocaine",€€-€€€
2745. Bongusta!,15 avis,"Caraïbes, Hollandaise",€
2746. FEBO Amsterdam Van Woustraat,12 avis,"Hollandaise, Européenne",€
2747. Ox & Bucks,33 avis,"Hollandaise, Bar",€€-€€€
2748. Bar Mimi,7 avis,€€-€€€,
2749. Kilimanjaro Take me Away,8 avis,"Africaine, Éthiopienne",€€-€€€
2750. GreenTeaDimSumBar Asian Cuisine Restaurant,5 avis,Chinoise,€€-€€€
2751. De Proeverij Noord,10 avis,Internationale,€€-€€€
2752. CAFÉ-RESTAURANT BLOOKER,35 avis,"Bar, Internationale",€€-€€€
2753. Museumcafe Tassenmuseum Amsterdam,14 avis,"Hollandaise, Café",€€-€€€
2754. SuZushi,12 avis,"Japonaise, Sushi",€€-€€€
2755. Lola's Cafe - Restaurant,3 avis,"Française, Hollandaise",
2756. Hot or not,58 avis,"Bar, Pub",€€-€€€
2757. Frenkie.,7 avis,"Italienne, Américaine",€
2758. Rancho,19 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
2759. Siga La Vaca Steakhouse,50 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
2760. geschlossene Geschäftsstelle,14 avis,€,Menu
2761. Onder de Platanen,17 avis,"Hollandaise, Européenne",€
2762. American Grill Restaurant & Cafe,70 avis,"Bar, Pub",€€-€€€
2763. Atelier,16 avis,"Italienne, Française",€€-€€€
2764. Poelier Verhoef - Chris Kip,11 avis,"Restauration rapide, Traiteur",€
2765. Lunchroom Lastig,16 avis,"Hollandaise, Européenne",€€-€€€
2766. ManQal Grab and Grill,3 avis,"Américaine, Restauration rapide",€€-€€€
2767. Bar de Vlieg,6 avis,"Hollandaise, Européenne",€€-€€€
2768. Hot & Hot,6 avis,"Chinoise, Asiatique",Menu
2769. Cosmetibles Kinders,5 avis,"Hollandaise, Européenne",€
2770. Sushieye2,3 avis,Japonaise,Menu
2771. Burgerbar,3 avis,Américaine,
2772. Pancake Boat Amsterdam,3 avis,,
2773. Henny's Homemade Bio Food,3 avis,€,
2774. Pie-Nong Thai,10 avis,Thaï,
2775. Couscousbar,11 avis,"Marocaine, Méditerranéenne",€€-€€€
2776. Barstow Californian Diner,9 avis,"Mexicaine, Américaine",€€-€€€
2777. Cafe Bax,45 avis,"Hollandaise, Bar",€
2778. Oshima,8 avis,"Japonaise, Fruits de mer et poisson",€€€€
2779. Cafe Restaurant Czaar,31 avis,"Hollandaise, Bar",€€-€€€
2780. Casa Nouva,14 avis,"Italienne, Pizza",
2781. Eat Plaza Restaurant,12 avis,"Italienne, Européenne",
2782. Warung Mini II,23 avis,€,
2783. Sukiya,4 avis,"Japonaise, Asiatique",€€-€€€
2784. Pahop Thai,21 avis,"Asiatique, Thaï",€
2785. Pelican Rouge Coffee Amsterdam,9 avis,Thé et café,€
2786. Ginger & Ale,18 avis,"Hollandaise, Européenne",€€-€€€
2787. Coffee & Juices,6 avis,"Hollandaise, Internationale",
2788. Amstelhaven,117 avis,"Hollandaise, Bar",€€-€€€
2789. Royal Baklava,4 avis,Turque,€€-€€€
2790. Douwe Egberts Cafe,18 avis,Café,€
2791. STACH Nieuwendijk,7 avis,Américaine,€€-€€€
2792. Hot and Hot · Chinese Hotpot · Amsterdam Museumplein,10 avis,"Chinoise, Asiatique",€€-€€€
2793. Starbucks Bloemenmarkt,7 avis,Café,
2794. Kwalitaria Badhoevedorp,19 avis,"Hollandaise, Grillades",€
2795. Meer Dan Vis,10 avis,"Hollandaise, Fruits de mer et poisson",€
2796. Oche Amsterdam,4 avis,"Pizza, Internationale",€€-€€€
2797. Doner Plazam,14 avis,"Restauration rapide, Turque",€
2798. Vlaamsch Broodhuys Van Woustraat,14 avis,"Hollandaise, Café",€€-€€€
2799. Zithoek,3 avis,"Hollandaise, Café",
2800. Grillhouse Zion,5 avis,"Hollandaise, Européenne",€
2801. Barfly,9 avis,"Méditerranéenne, Barbecue/Grillades",€€-€€€
2802. Bodega Ouderkerk,9 avis,"Hollandaise, Européenne",€€-€€€
2803. Hansel And Gretel,6 avis,"Bar, Café",
2804. Stock,83 avis,"Café, Européenne",€
2805. Bacio Pizza,7 avis,"Italienne, Pizza",
2806. Steek House Me & Me,13 avis,Pizza,€
2807. Café-Restaurant Fort H,23 avis,"Hollandaise, Fruits de mer et poisson",€€-€€€
2808. Vlaardingse Haringhandel,11 avis,"Hollandaise, Européenne",€
2809. De Rijncantine,26 avis,"Hollandaise, Internationale",€€-€€€
2810. Bar Hout,12 avis,"Américaine, Hollandaise",€€-€€€
2811. Tapwest Burgers Beers,8 avis,"Américaine, Méditerranéenne",
