Titre,Avis,Type,Price
426. Beef Grill Club by Hasir,574 avis,"Américaine, Steakhouse",€€-€€€
427. The Butcher Berlin,257 avis,"Américaine, Bar",€€-€€€
428. Vagabund Brauerei,100 avis,"Bar à bières, Pub",€€-€€€
429. Cafe im Literaturhaus,266 avis,"Allemande, Café",€€-€€€
430. Zille-Destille,67 avis,"Allemande, Bar",€€-€€€
431. Kuchi,301 avis,"Japonaise, Sushi",€€-€€€
432. Restaurant am Steinplatz,157 avis,"Allemande, Européenne",€€€€
433. Trattoria Su e Giu,179 avis,"Italienne, Méditerranéenne",€€-€€€
434. Est.,55 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
435. Das Haus der 100 Biere,319 avis,"Allemande, Bar",€€-€€€
436. Engelbecken Speisewirtschaft,283 avis,"Allemande, Autrichienne",€€-€€€
437. Defne,253 avis,"Méditerranéenne, Européenne",€€-€€€
438. Ristorante Nuovo Firenze,134 avis,"Italienne, Fruits de mer et poisson",€€-€€€
439. Restaurant Horváth,430 avis,"Autrichienne, Européenne",€€€€
440. Restaurant ROCA,273 avis,"Européenne, Saine",€€€€
441. Muse Berlin,136 avis,"Américaine, Européenne",€€-€€€
442. Dieter Meier's Wine & Beef Kontor Ojo de Agua,132 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
443. Lichtburg Restaurant,157 avis,"Allemande, Européenne",€€-€€€
444. Baraka,283 avis,"Libanaise, Marocaine",€€-€€€
445. Reinhard's am Kurfurstendamm,841 avis,"Allemande, Européenne",€€-€€€
446. Papadam,120 avis,"Indienne, Asiatique",€€-€€€
447. Cecconi's Berlin,268 avis,"Italienne, Pizza",€€€€
448. Knodelwirtschaft,91 avis,"Allemande, Autrichienne",€
449. Malafemmena,296 avis,"Italienne, Pizza",€€-€€€
450. LimaLima Café–Bistro Restaurant,89 avis,"Italienne, Méditerranéenne",€€-€€€
451. Bobbe Speisesalon,49 avis,"Moyen-Orient, Israélienne",€€-€€€
452. ALEX Berlin Mercedes Platz,135 avis,"Bar, Internationale",€€-€€€
453. Good Friends,556 avis,"Chinoise, Asiatique",€€-€€€
454. L'Osteria Bikini Berlin,1 667 avis,"Italienne, Pizza",€€-€€€
455. Restaurant Gugelhof,376 avis,"Française, Allemande",€€-€€€
456. Frau Mittenmang,163 avis,"Européenne, Europe centrale",€€-€€€
457. April,305 avis,"Allemande, Européenne",€€-€€€
458. The Reed,95 avis,"Européenne, Europe centrale",€€-€€€
459. Lichtblick,171 avis,Europe centrale,€€-€€€
460. Kartoffelkiste,421 avis,"Allemande, Européenne",€€-€€€
461. Lindenbräu am Potsdamer Platz,1 927 avis,"Allemande, Bar",€€-€€€
462. Sapori Italiani,140 avis,"Italienne, Pizza",€€-€€€
463. Merhaba,126 avis,"Internationale, Méditerranéenne",€€-€€€
464. Limayra Italienische Restaurant,160 avis,"Italienne, Diner",€€-€€€
465. Yorckschlosschen,203 avis,"Allemande, Bar",€€-€€€
466. Ristorante Italiano Centro Sud,129 avis,"Italienne, Méditerranéenne",€€-€€€
467. Grill Royal,1 671 avis,"Steakhouse, Internationale",€€€€
468. Die Berliner Republik - Brokers Bierbörse,1 988 avis,"Allemande, Bar",€€-€€€
469. Munch's Hus,183 avis,"Fruits de mer et poisson, Européenne",€€-€€€
470. Bar Tausend,270 avis,Européenne,€€€€
471. Ristorante Garda,240 avis,"Italienne, Pizza",€€-€€€
472. Maultaschen Manufaktur,152 avis,"Allemande, Européenne",€€-€€€
473. Sage Restaurant,452 avis,"Allemande, Européenne",€€-€€€
474. Renger-Patzsch Restaurant,214 avis,"Française, Allemande",€€-€€€
475. La Stella Nera,100 avis,"Italienne, Pizza",€€-€€€
476. Repke Spätzlerei,240 avis,"Allemande, Européenne",€€-€€€
477. Schneeweiß,417 avis,"Allemande, Autrichienne",€€-€€€
478. Lafayette Gourmet Berlin,214 avis,"Française, Bar à vins",€€-€€€
479. Anabelas Kitchen,109 avis,"Méditerranéenne, Européenne",€€-€€€
480. Com A,103 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
481. Thai Aroma,83 avis,"Asiatique, Thaï",€
482. China Restaurant HuaTing,78 avis,Chinoise,€€-€€€
483. Zum Paddenwirt,359 avis,"Allemande, Européenne",€€-€€€
484. Regent Bar,110 avis,Bar,€€€€
485. Brauhaus Georgbraeu,2 734 avis,"Allemande, Bar à bières",€€-€€€
486. Der Hahn ist tot,215 avis,"Française, Européenne",€€-€€€
487. Il Passetto,103 avis,"Italienne, Méditerranéenne",€€-€€€
488. Kos-House,157 avis,"Méditerranéenne, Européenne",€€-€€€
489. Ach Niko Ach,360 avis,"Méditerranéenne, Européenne",€€-€€€
490. Aapka,151 avis,"Indienne, Asiatique",€€-€€€
491. Kyo Grill Berlin,62 avis,"Japonaise, Barbecue/Grillades",€€-€€€
492. Beef Grill Club by Hasir Gendarmenmarkt,299 avis,"Steakhouse, Barbecue/Grillades",€€€€
493. Sachiko,255 avis,"Japonaise, Sushi",€€-€€€
494. Restaurant Bass,80 avis,"Allemande, Fruits de mer et poisson",€€-€€€
495. Osteria dell'Arte,129 avis,"Italienne, Méditerranéenne",€€-€€€
496. Nil Sudanesischer Imbiss,111 avis,"Africaine, Restauration rapide",€
497. Miss Saigon,206 avis,"Asiatique, Vietnamienne",€
498. Mirami Sushi Restaurant,123 avis,"Japonaise, Sushi",€€-€€€
499. Huong Lua,35 avis,"Asiatique, Vietnamienne",€€-€€€
500. Masaniello,422 avis,"Italienne, Pizza",€€-€€€
501. Lecker Song,118 avis,"Chinoise, Asiatique",€
502. BOMBAY,490 avis,"Indienne, Asiatique",€€-€€€
503. Hauptstadtrestaurant Gendarmerie,901 avis,"Allemande, Moderne",€€-€€€
504. PICCOLA TAORMINA,194 avis,"Italienne, Pizza",€
505. Michelberger Restaurant,319 avis,Européenne,€€-€€€
506. Volkskammer,170 avis,"Allemande, Européenne",€
507. Hasir Restaurant,503 avis,"Méditerranéenne, Turque",€€-€€€
508. Nea Knosso,96 avis,"Méditerranéenne, Européenne",€€-€€€
509. Mr Hai & Friends,291 avis,"Asiatique, Vietnamienne",€€-€€€
510. Pastis,167 avis,"Française, Européenne",€€-€€€
511. Restaurant A Telha,128 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
512. Marooush,299 avis,"Grillades, Moyen-Orient",€€-€€€
513. Zum Nussbaum,765 avis,"Allemande, Bar",€€-€€€
514. Osteria Maria,125 avis,"Italienne, Internationale",€€-€€€
515. Restaurant Madami,111 avis,"Asiatique, Grillades",€€-€€€
516. Kid Creole,88 avis,Américaine,€€-€€€
517. Ristorante Dante Pizzeria,92 avis,"Italienne, Pizza",€€-€€€
518. Karun,102 avis,"Moyen-Orient, Perse",€
519. Osmanya,138 avis,"Méditerranéenne, Turque",€€-€€€
520. Maselli Ristorante,106 avis,"Italienne, Méditerranéenne",€€-€€€
521. Sophien 11,345 avis,"Européenne, Grillades",€€-€€€
522. Seerose,153 avis,"Indienne, Méditerranéenne",€
523. Bar Raval,251 avis,"Méditerranéenne, Européenne",€€-€€€
524. Wartesaal Berlin,283 avis,"Italienne, Steakhouse",€€-€€€
525. Lemongrass,308 avis,"Asiatique, Thaï",€
526. Trattoria Nardino,101 avis,"Italienne, Méditerranéenne",€€-€€€
527. Portofino,234 avis,"Italienne, Méditerranéenne",€€-€€€
528. Grindhouse Burgers,184 avis,"Américaine, Bar",€€-€€€
529. Toca Rouge,207 avis,"Chinoise, Asiatique",€€-€€€
530. Standard,382 avis,"Italienne, Napolitaine",€€-€€€
531. Pomodorino,161 avis,"Italienne, Pizza",€
532. RosaCaleta,140 avis,"Caraïbes, Fusion",€€-€€€
533. Wintergarten im Literaturhaus,264 avis,"Café, Européenne",€€-€€€
534. Nomad Breakfast & Dinner,50 avis,"Internationale, Fusion",€€-€€€
535. Bertolini,86 avis,"Italienne, Méditerranéenne",€€-€€€
536. Stilbruch,83 avis,"Allemande, Européenne",€€-€€€
537. Ebn Tamshah,33 avis,"Libanaise, Marocaine",€
538. Mamma Monti,84 avis,"Italienne, Internationale",€€-€€€
539. The Catch,84 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
540. Spreegold,816 avis,"Café, Internationale",€€-€€€
541. Cha for Tee,56 avis,"Chinoise, Asiatique",€
542. Viet Bowl,70 avis,"Sushi, Asiatique",€€-€€€
543. Tapas y Mas Tres,559 avis,"Méditerranéenne, Européenne",€€-€€€
544. Mine Wine,183 avis,"Italienne, Méditerranéenne",€€-€€€
545. Voland,79 avis,"Européenne, Russe",€€-€€€
546. Cavallino Rosso Restaurant,142 avis,"Italienne, Méditerranéenne",€€-€€€
547. Austria Das Original,356 avis,"Allemande, Autrichienne",€€-€€€
548. Taverna Phaestos,75 avis,"Méditerranéenne, Européenne",€€-€€€
549. Swadishta,50 avis,"Indienne, Asiatique",€
550. Facciola,58 avis,"Italienne, Méditerranéenne",€€-€€€
551. Mr.Le,61 avis,"Asiatique, Vietnamienne",€
552. Restaurant Bricole,60 avis,"Internationale, Européenne",€€-€€€
553. SaiGon-Today,129 avis,"Asiatique, Vietnamienne",€
554. Pulcinella,73 avis,"Italienne, Pizza",€€-€€€
555. Madang,105 avis,"Asiatique, Coréenne",€€-€€€
556. Maroush,257 avis,"Libanaise, Restauration rapide",€
557. BLOCK HOUSE Karl-Marx-Allee,244 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
558. Little Green Rabbit - Gendarmenmarkt,137 avis,"Européenne, Saine",€€-€€€
559. Zeus Pizzeria,91 avis,"Italienne, Pizza",€
560. Taverna Amphipolis,87 avis,"Méditerranéenne, Européenne",€€-€€€
561. Trattoria Da Dino,63 avis,"Italienne, Pizza",€
562. Ryu,46 avis,"Asiatique, Fusion",€€-€€€
563. Da Antonio,55 avis,"Italienne, Méditerranéenne",€€-€€€
564. Robbengatter,114 avis,"Allemande, Internationale",€€-€€€
565. Cafe Mugrabi,78 avis,"Café, Saine",€€-€€€
566. Maracay Coffee,165 avis,"Café, Européenne",€
567. Green Door,191 avis,€€-€€€,Menu
568. Mutter,88 avis,"Pizza, Asiatique",€€-€€€
569. The Unique Bar Berlin,175 avis,Bar,€€-€€€
570. Flying Fish Sushi,117 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
571. Marinella,78 avis,"Italienne, Pizza",€€-€€€
572. The Grand Berlin,532 avis,"Européenne, Moderne",€€€€
573. Gasthaus Alt Wien,146 avis,Autrichienne,€€-€€€
574. Alt-Berliner Wirtshaus,726 avis,Allemande,€€-€€€
575. Little Green Rabbit - Checkpoint Charlie,140 avis,"Européenne, Saine",€
576. Fox Bar,90 avis,"Asiatique, Thaï",€€-€€€
577. Gül Restaurant,68 avis,"Méditerranéenne, Barbecue/Grillades",€
578. China City,314 avis,"Chinoise, Asiatique",€€-€€€
579. Akito Sushi Bar,135 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
580. Layla By Meir Adoni,171 avis,"Moyen-Orient, Israélienne",€€-€€€
581. Ziervogel's Kult-Curry,86 avis,"Allemande, Restauration rapide",€
582. Restaurant Sigiriya,119 avis,"Asiatique, Sri lankaise",€€-€€€
583. Trattoria a muntagnola,533 avis,"Italienne, Pizza",€€-€€€
584. Cafe Butter,163 avis,"Café, Européenne",€€-€€€
585. Lotus,105 avis,"Indienne, Asiatique",€
586. Biscotti,81 avis,"Italienne, Méditerranéenne",€€-€€€
587. Faustus,549 avis,"Allemande, Bar",€€-€€€
588. Anand,159 avis,"Indienne, Asiatique",€€-€€€
589. Knofi,259 avis,"Méditerranéenne, Européenne",€€-€€€
590. Cafe Melon,45 avis,"Café, Européenne",€
591. MaMi's Food&Wine,31 avis,"Internationale, Européenne",€€-€€€
592. Adana,183 avis,"Méditerranéenne, Barbecue/Grillades",€€-€€€
593. Protokoll,56 avis,"Internationale, Pub",€€-€€€
594. Habibi,144 avis,"Libanaise, Restauration rapide",€
595. Dal Contadino,91 avis,"Italienne, Européenne",€€-€€€
596. Marafina,59 avis,Moyen-Orient,€
597. Dolcetto,128 avis,"Italienne, Pizza",€€-€€€
598. SETs,245 avis,"Café, Européenne",€€-€€€
599. Ali Baba,346 avis,"Italienne, Pizza",€
600. Ristorante Essenza - Mall of Berlin,57 avis,"Italienne, Pizza",€€-€€€
601. Thai Elephant,268 avis,"Asiatique, Thaï",€€-€€€
602. Girasol,102 avis,"Mexicaine, Latino",€€-€€€
603. Restaurant Louis,272 avis,"Allemande, Autrichienne",€€-€€€
604. Berkis Greek Art Fast Food,172 avis,"Méditerranéenne, Grecque",€€-€€€
605. Sole d'Oro Cucina Italiana,60 avis,"Italienne, Pizza",€€-€€€
606. Wilhelm Hoeck 1892,209 avis,"Allemande, Bar",€€-€€€
607. Mây Asia,112 avis,Vietnamienne,€
608. Ishin Japanese Deli,269 avis,"Japonaise, Sushi",€€-€€€
609. Restaurant La Sepia,330 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
610. Cantinetta,62 avis,"Italienne, Pizza",€€-€€€
611. Van-Long,123 avis,"Asiatique, Thaï",€
612. Mr. Hai,199 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
613. Pho 56,143 avis,"Asiatique, Vietnamienne",€
614. Ming Dynastie,273 avis,"Chinoise, Asiatique",€€-€€€
615. Clara Vere,74 avis,"Autrichienne, Européenne",€€-€€€
616. Tuans Hütte,172 avis,"Sushi, Asiatique",€€-€€€
617. Enoteca L'Angolino,178 avis,"Italienne, Méditerranéenne",€€-€€€
618. Heat,538 avis,"Italienne, Française",€€-€€€
619. Capone Berlin,529 avis,"Italienne, Pizza",€€-€€€
620. 3 Schwestern,241 avis,Allemande,€€-€€€
621. Hamlet,159 avis,"Européenne, Europe centrale",€€-€€€
622. MA'LOA Poké Bowl Oranienburger,151 avis,"Fruits de mer et poisson, Saine",€€-€€€
623. Galeria Kaufhof Berlin,173 avis,Européenne,€€-€€€
624. Cat Tuong,103 avis,"Asiatique, Vietnamienne",€€-€€€
625. Golden Phoenix,95 avis,"Chinoise, Asiatique",€€-€€€
626. Al Contadino Sotte Le Stelle,353 avis,"Italienne, Méditerranéenne",€€-€€€
627. Djimalaya - Hummus & Grill,181 avis,"Méditerranéenne, Moyen-Orient",€€-€€€
628. Cyclo,48 avis,"Asiatique, Vietnamienne",€
629. Pizzeria Luardi,66 avis,"Italienne, Pizza",€€-€€€
630. Tante Emma,173 avis,"Café, Européenne",€
631. Der Kretaner,139 avis,"Méditerranéenne, Européenne",€€-€€€
632. Qba,166 avis,"Caraïbes, Latino",€€-€€€
633. Myxa,70 avis,"Café, Internationale",€€-€€€
634. Mozzarella & Pomodoro,42 avis,"Italienne, Pizza",€
635. Weinverein Rote Insel,57 avis,"Française, Allemande",€€-€€€
636. Kaschk,144 avis,"Café, Pub",€€-€€€
637. MANI Restaurant,285 avis,"Méditerranéenne, Européenne",€€-€€€
638. DDR Speisegaststatte Pila,151 avis,"Allemande, Européenne",€
639. Glory Duck,99 avis,"Asiatique, Vietnamienne",€€-€€€
640. Barrel Weinbar Berlin,33 avis,"Européenne, Bar à vins",€€-€€€
641. Osteria Caruso,366 avis,"Italienne, Pizza",€€-€€€
642. Restaurant Miteinander,70 avis,"Allemande, Autrichienne",€€-€€€
643. Rissani,96 avis,"Libanaise, Restauration rapide",€
644. Weyers,212 avis,"Allemande, Européenne",€€-€€€
645. Ankerklause,114 avis,"Allemande, Bar",€
646. Restaurant Split,114 avis,"Internationale, Européenne",€€-€€€
647. Tucano Coffee,41 avis,"Café, Internationale",€
648. Savory Chay,83 avis,"Asiatique, Vietnamienne",€
649. Peking Ente Berlin,471 avis,"Chinoise, Asiatique",€€-€€€
650. Boussi Falafel,113 avis,"Restauration rapide, Moyen-Orient",€
651. Restaurant Les Valseuses,87 avis,"Française, Européenne",€€-€€€
652. Salento,84 avis,"Italienne, Méditerranéenne",€€-€€€
653. Bier's Kudamm 195,363 avis,"Allemande, Restauration rapide",€
654. Mai Kudamm,25 avis,"Asiatique, Vietnamienne",€€-€€€
655. Spätzle & Knödel,280 avis,"Allemande, Européenne",€€-€€€
656. Restaurant Meena Kumari,120 avis,"Indienne, Saine",€€-€€€
657. Ristorante Primavera,57 avis,"Italienne, Méditerranéenne",€
658. Bonvivant Cocktail Bistro,58 avis,"Bar, Européenne",€€-€€€
659. Sisaket,112 avis,"Asiatique, Thaï",€€-€€€
660. Peter Schlemihl,55 avis,"Allemande, Européenne",€
661. Lagalante ristorante,56 avis,"Italienne, Méditerranéenne",€€-€€€
662. Orania.Restaurant,67 avis,€€€€,Menu
663. Kamala,173 avis,"Asiatique, Thaï",€€-€€€
664. +84,80 avis,"Asiatique, Vietnamienne",€
665. Ali Baba Burger,71 avis,"Libanaise, Méditerranéenne",€
666. Chay Village,119 avis,"Asiatique, Vietnamienne",€
667. Föllerei,106 avis,Allemande,€€-€€€
668. Ambrosius,236 avis,Allemande,€€-€€€
669. Mokka Mitte Bar,353 avis,Allemande,€€-€€€
670. Papalacup,39 avis,"Café, Européenne",€€-€€€
671. Augustiner am Gendarmenmarkt,5 666 avis,"Allemande, Bar",€€-€€€
672. Van Gogh Pino- und Cocktailbar,118 avis,€€-€€€,
673. Chicago Steakhouse,206 avis,"Américaine, Steakhouse",€€-€€€
674. Gasthaus Figl,68 avis,"Italienne, Pizza",€€-€€€
675. Volver,198 avis,"Méditerranéenne, Européenne",€€-€€€
676. Kilkenny Irish Pub,548 avis,"Irlandaise, Bar",€€-€€€
677. Capt'n Schillow,91 avis,"Allemande, Internationale",€€-€€€
678. Calcutta,179 avis,"Indienne, Asiatique",€€-€€€
679. Mitho Cha!,95 avis,"Asiatique, Tibétaine",€€-€€€
680. MAREDO Steakhaus - Berlin Friedrichstraße,469 avis,€€-€€€,Menu
681. Alsancak Simit Sarayi,66 avis,"Turque, Moyen-Orient",€€-€€€
682. Mustafa Demir's Gemuse Kebap,151 avis,"Restauration rapide, Turque",€
683. Rocoto,51 avis,"Péruvienne, Latino",€€-€€€
684. Bavarian,286 avis,"Allemande, Bar",€€-€€€
685. Zur Bratpfanne,108 avis,"Allemande, Restauration rapide",€
686. Zum Dritten Mann,167 avis,"Allemande, Autrichienne",€€-€€€
