Titre,Avis,Type,Price
2122. Bucky,262 avis,"Italienne, Américaine",€
2123. 50 Kalò Di Ciro Salvo - Roma,273 avis,"Italienne, Pizza",€€-€€€
2124. Il Bistrot Della Pasticciona,71 avis,"Italienne, Méditerranéenne",€€-€€€
2125. Al Poetto,362 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2126. Gatsby Cafe,292 avis,"Italienne, Bar",€€-€€€
2127. Le Roof - Rooftop restaurant,232 avis,"Italienne, Bar",€€€€
2128. Ristorante Arco di San Calisto,1 378 avis,"Italienne, Romana",€€-€€€
2129. La Bottigliaccia,261 avis,"Italienne, Pizza",€€-€€€
2130. Chiodofisso LaB,70 avis,"Italienne, Pizza",€€-€€€
2131. Vaca Loca,559 avis,"Italienne, Steakhouse",€€-€€€
2132. Fraschetta La Torrina,61 avis,"Italienne, Méditerranéenne",€€-€€€
2133. Baia Chia,507 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2134. Picchiapo,370 avis,"Italienne, Méditerranéenne",€€-€€€
2135. Alla Bucaniera,227 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2136. La Cucineria,382 avis,"Italienne, Pizza",€€-€€€
2137. Spizzo Pizza & Vino,49 avis,"Italienne, Pizza",€
2138. Nino Pizzeria Bistrot,75 avis,"Italienne, Pizza",€
2139. Ristorante Ghiaccio,82 avis,"Italienne, Fruits de mer et poisson",€€€€
2140. 'Na Forchettata,160 avis,"Italienne, Méditerranéenne",€€-€€€
2141. Osteria del Tempo Perso Oca,303 avis,"Italienne, Méditerranéenne",€€-€€€
2142. Caesar Pizza Di Del Maestro Cristina,181 avis,"Italienne, Pizza",€
2143. Da Teo A Testaccio,48 avis,"Italienne, Pizza",€
2144. Ristorante Ossidiana,89 avis,"Italienne, Fruits de mer et poisson",€€€€
2145. Ketumbar,925 avis,"Italienne, Méditerranéenne",€€-€€€
2146. Ciak Si Mangia,285 avis,"Italienne, Pizza",€€-€€€
2147. Massenzio ai Fori,202 avis,"Italienne, Pizza",€€-€€€
2148. Panificio Bonci,770 avis,"Italienne, Pizza",€€-€€€
2149. Don Baguette,97 avis,"Italienne, Restauration rapide",€
2150. Zuma Rome,2 220 avis,"Japonaise, Fruits de mer et poisson",€€€€
2151. Il Grifone 2.0 Parioli Pinciano,94 avis,"Italienne, Bar",€
2152. La Fienatora,74 avis,"Italienne, Méditerranéenne",€€-€€€
2153. PaninArt,72 avis,"Italienne, Bar à bières",€
2154. malti&mosti,64 avis,"Italienne, Bar à bières",€€-€€€
2155. Hayashi Sushi,325 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
2156. Il Localino,311 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2157. Pizza Trilussa,134 avis,"Italienne, Pizza",€
2158. Cactus Ristorante,57 avis,"Italienne, Méditerranéenne",€€-€€€
2159. Quarto Burger & Drink,1 099 avis,"Américaine, Bar",€€-€€€
2160. BellaCarne Kosher Grill,1 031 avis,Italienne,€€-€€€
2161. Caffè Lungara 1940,174 avis,"Italienne, Café",€
2162. Trattoria Angelo,461 avis,"Italienne, Pizza",€€-€€€
2163. Mezzo,1 340 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2164. Da Pasquale,203 avis,"Italienne, Pizza",€
2165. Taverna Cairoli,291 avis,"Italienne, Méditerranéenne",€€-€€€
2166. Anastasio,36 avis,"Italienne, Pizza",€€-€€€
2167. A Mano a Mano,221 avis,"Italienne, Pizza",€€-€€€
2168. Plant 42,47 avis,"Italienne, Africaine",€€-€€€
2169. Ristorante Cesare,739 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
2170. Taberna Persiana,301 avis,"Moyen-Orient, Perse",€€-€€€
2171. Ristorante Cinese Wang Xiang Lou,226 avis,"Chinoise, Asiatique",€
2172. La Locomotiva,784 avis,"Pizza, Européenne",€€-€€€
2173. Milea Art & Food,152 avis,"Méditerranéenne, Européenne",€€-€€€
2174. Fiore Cucina Flexiteriana,533 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2175. Il Secchio e l'Olivaro - Garbatella,835 avis,"Italienne, Pizza",€
2176. Anima Mundi,474 avis,"Italienne, Bar",€€-€€€
2177. Sant'Isidoro - Pizza & Bolle,365 avis,Pizza,€€-€€€
2178. Trattoria Tritone 1884 - Antonio Camponeschi,1 926 avis,"Italienne, Romana",€€-€€€
2179. Sapori di Principe,319 avis,"Italienne, Pizza",€
2180. Calici Ostinati Enobistrot Made By Taverna Del Tagliere,227 avis,Italienne,€€-€€€
2181. CasaRita,92 avis,"Italienne, Méditerranéenne",€€-€€€
2182. Al Grappolo d'Oro,327 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2183. Yasu Ramen,58 avis,"Japonaise, Asiatique",€€-€€€
2184. Al Confessionale,500 avis,"Italienne, Pizza",€€-€€€
2185. Ristorante Santi,557 avis,"Italienne, Romana",€
2186. Rimpinzami,387 avis,"Italienne, Pizza",€
2187. Ristorante L'Eccellenza,311 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2188. Trattoria Memmo,343 avis,"Italienne, Pizza",€€-€€€
2189. Mr. Wine la piccola enoteca,94 avis,"Italie du Nord, Italie du Centre",€€-€€€
2190. L'Arcangelo,593 avis,"Italienne, Méditerranéenne",€€€€
2191. Pizzeria I Due Pini,171 avis,"Italienne, Pizza",€
2192. Mezzo Litro,184 avis,"Italienne, Bar",€€-€€€
2193. Il Gaudio,26 avis,"Italienne, Fruits de mer et poisson",€€€€
2194. La cisterna,192 avis,"Italienne, Méditerranéenne",€€-€€€
2195. Tenmaya,234 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
2196. Trattoria Marcella dal 1947,656 avis,"Italienne, Méditerranéenne",€€-€€€
2197. Napul'è Ristorante - Pizzeria,1 458 avis,"Italienne, Pizza",€€-€€€
2198. Ham Holy Burger,499 avis,"Italienne, Américaine",€€-€€€
2199. Eroi della pizza,28 avis,"Italienne, Pizza",€
2200. Ennioteca,61 avis,"Italienne, Méditerranéenne",€€-€€€
2201. FILODILATTE Eccellenze Pugliesi,50 avis,"Italienne, Méditerranéenne",€€-€€€
2202. Il tagliere toscano prati,27 avis,€€-€€€,
2203. Marcolino Pane e Vino,118 avis,"Italienne, Méditerranéenne",€
2204. Boris  Salotto & Cucina,99 avis,"Italienne, Méditerranéenne",€€-€€€
2205. T-Bone Station Via Crispi,662 avis,Américaine,€€-€€€
2206. Cantina Cantarini da Mario,340 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2207. Pizza Rustica,104 avis,"Italienne, Pizza",€
2208. 10 E Lode,153 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2209. Trattoria Pizzeria Luzzi dal 1945,5 760 avis,"Italienne, Européenne",€
2210. Paolo Emilio,142 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
2211. La Gianicolense,329 avis,"Italienne, Pizza",€€-€€€
2212. Papanostro,81 avis,"Italienne, Pizza",€€-€€€
2213. Gui Lin,124 avis,"Chinoise, Fruits de mer et poisson",€
2214. Modo,715 avis,€€-€€€,Menu
2215. La Pancia Felice,934 avis,"Italienne, Romana",€€-€€€
2216. Taverna Cestia,566 avis,"Italienne, Pizza",€€-€€€
2217. Pho1,168 avis,"Asiatique, Vietnamienne",€
2218. L'officina dei sapori,176 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
2219. Pizza Ok,173 avis,"Italienne, Pizza",€
2220. L'angolo Cottura Restaurant,110 avis,"Italienne, Fruits de mer et poisson",€
2221. The Fiddler's Elbow,241 avis,"Irlandaise, Bar",€
2222. Osteria da Meo Patacca,1 842 avis,"Italienne, Méditerranéenne",€€-€€€
2223. Inofficina,399 avis,"Italienne, Bar",€€-€€€
2224. Caminetto,1 069 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2225. Grano & Brace,192 avis,"Italienne, Steakhouse",€€-€€€
2226. Taverna Barberini,713 avis,"Italienne, Romana",€€-€€€
2227. Sfizi Pizza e Cucina,373 avis,"Italienne, Pizza",€
2228. De Tapas,133 avis,"Méditerranéenne, Européenne",€€-€€€
2229. La Mucca Bischera,893 avis,"Italienne, Pizza",€€-€€€
2230. Ham Holy Burger,1 594 avis,"Italienne, Américaine",€€-€€€
2231. Lo Scarabocchio,218 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2232. Co. So Cocktail & Social,215 avis,"Internationale, Cuisine de rue (street food)",€€-€€€
2233. Nannarè,46 avis,"Italienne, Pizza",€€-€€€
2234. Pippo lo Sgobbone,463 avis,"Italienne, Méditerranéenne",€€-€€€
2235. Pinsa e Buoi dei... San Giovanni,1 180 avis,"Italienne, Pizza",€€-€€€
2236. A casa di simo,162 avis,"Italienne, Pizza",€
2237. L'Angolo Dell Aurora,225 avis,"Italienne, Méditerranéenne",€€-€€€
2238. Pizza Shop 341 SNC,116 avis,"Italienne, Pizza",€
2239. Burro e Menta,130 avis,"Italienne, Méditerranéenne",€€€€
2240. Sugo,1 996 avis,"Italienne, Pizza",€€-€€€
2241. Ristorante Agraja Bay,358 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2242. Trattoria Al Moro,1 214 avis,"Italienne, Méditerranéenne",€€€€
2243. Dai Toscani,344 avis,"Italienne, Méditerranéenne",€€-€€€
2244. Fat Max 2.0,180 avis,"Italienne, Steakhouse",€€-€€€
2245. Non Solo Pizza,142 avis,"Italienne, Pizza",€
2246. Acquasanta,128 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2247. Ristorante Cinese La luce,178 avis,"Chinoise, Japonaise",€
2248. Huaweiju Restaurant,74 avis,"Chinoise, Asiatique",€€-€€€
2249. Zucchero e Farina,77 avis,"Italienne, Pizza",€
2250. Trexenta,23 avis,"Italienne, Sarde",
2251. Downing Square,130 avis,"Italienne, Méditerranéenne",€€-€€€
2252. Farro Zero,203 avis,"Italienne, Pizza",€
2253. Junior Pizza Chef Gluten Free Roma,46 avis,"Italienne, Pizza",€€€€
2254. Bar L'Incontro,80 avis,"Italienne, Café",€
2255. Casa del Conte,128 avis,"Italienne, Pizza",€€-€€€
2256. California Cookhouse,134 avis,"Américaine, Restauration rapide",€
2257. Il Dinner,167 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2258. Charity Cafe,110 avis,Pub,€
2259. I Gerani Da Peppe,638 avis,"Italienne, Pizza",€
2260. Rogue,38 avis,"Américaine, Barbecue/Grillades",€€-€€€
2261. Ristorante Pizzeria Candido,428 avis,"Italienne, Pizza",€€-€€€
2262. Ristorante Girasole,289 avis,"Italienne, Pizza",€€-€€€
2263. La Pariolina,1 490 avis,"Italienne, Pizza",€€-€€€
2264. Pizzeria Er Panonto,781 avis,"Italienne, Pizza",€
2265. Golocious Burger & Wine - Roma,215 avis,"Italienne, Américaine",€€-€€€
2266. Il Panificio Cerulli,80 avis,"Italienne, Pizza",€
2267. Le 2 Colonne,273 avis,"Italienne, Pizza",€€-€€€
2268. Ristorante 1978,119 avis,"Italienne, Fruits de mer et poisson",€€€€
2269. Aquila Nera,1 198 avis,"Italienne, Pizza",€€-€€€
2270. Jimmy's Eatery,91 avis,"Italienne, Pizza",€€-€€€
2271. Sogno Autarchico,119 avis,"Italienne, Méditerranéenne",€€-€€€
2272. Hasekura,365 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
2273. Romaneria Porta Portese,29 avis,"Italienne, Méditerranéenne",€€-€€€
2274. Ristorante Maccheroni,3 986 avis,"Italienne, Méditerranéenne",€€-€€€
2275. Ristorante Nazareno MMXX,42 avis,"Italienne, Fruits de mer et poisson",€€€€
2276. The Butcher Shop,88 avis,"Américaine, Restauration rapide",€€-€€€
2277. Alice Pizza,117 avis,"Italienne, Pizza",€
2278. Punto D'Incontro,136 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2279. Maestro Bistrot & Cocktail Bar,133 avis,"Italienne, Méditerranéenne",€€-€€€
2280. La Piazzetta,158 avis,Italienne,€€-€€€
2281. Mirto & Alloro,135 avis,"Italienne, Pizza",€€-€€€
2282. Hostaria San Pietro,594 avis,"Italienne, Pizza",€€-€€€
2283. Borgo & Friends,189 avis,"Italienne, Pizza",€€-€€€
2284. Da Fortunato al Pantheon,1 421 avis,"Italienne, Fruits de mer et poisson",€€€€
2285. I dieci Piatti,51 avis,"Italienne, Pizza",€€-€€€
2286. Puglià_Maximo,40 avis,"Italienne, Méditerranéenne",€
2287. Smor - Cucina vikinga -,51 avis,"Italienne, Fruits de mer et poisson",€
2288. Ba'Ghetto,3 126 avis,"Italienne, Israélienne",€€-€€€
2289. Santa Brace,243 avis,"Italienne, Steakhouse",€€€€
2290. Ristorante I Veraci,60 avis,"Italienne, Méditerranéenne",€€-€€€
2291. Morrison's,406 avis,"Irlandaise, Bar",€€-€€€
2292. The Mirror,644 avis,"Italienne, Pizza",€
2293. L'Osteria della Trippa,148 avis,"Italienne, Méditerranéenne",€€-€€€
2294. Rosso pizza,57 avis,"Italienne, Pizza",€
2295. Profumo Di Mirto,386 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2296. Bar Viminale,274 avis,"Italienne, Pizza",€€-€€€
2297. One Restaurant,52 avis,"Chinoise, Fruits de mer et poisson",€
2298. Zazie,108 avis,"Saine, Soupes",€
2299. Il Gabbiano Al Pigneto,277 avis,"Italienne, Pizza",€€-€€€
2300. Megustasi,320 avis,"Italienne, Pizza",€
2301. Tanagra,114 avis,"Italienne, Européenne",€€-€€€
2302. Franz Pizza Gastronomia,165 avis,"Italienne, Pizza",€
2303. Heco Eur,173 avis,"Italienne, Pizza",€€-€€€
2304. Panpokè,77 avis,"Italienne, Restauration rapide",€€-€€€
2305. Ristorante Casa Mia,343 avis,"Italienne, Pizza",€€-€€€
2306. Bottega Trevi,106 avis,"Italienne, Romana",€
2307. Cotto e Mangiato - Pasta All'uovo,87 avis,"Italienne, Romana",€€-€€€
2308. Raffabuttalapasta,54 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2309. Pasquino,179 avis,"Italienne, Pizza",€€-€€€
2310. Man Yi,184 avis,"Chinoise, Asiatique",€
2311. Il Pescatorio,133 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2312. Lumière Prati Roma,381 avis,Italienne,€€-€€€
2313. Trattoria Pizzeria Da Gabriele,220 avis,"Italienne, Pizza",€
2314. Officina 55 Bistrot,41 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2315. Deus Pinsa - quadraro,819 avis,"Italienne, Pizza",€
2316. Ristorante Montarozzo,180 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2317. Mille 13 Bistrò,261 avis,"Italienne, Bar",€€-€€€
2318. InGrano Veritas,281 avis,"Italienne, Pizza",€
2319. Osteria Pizzeria Margherita,583 avis,"Italienne, Pizza",€€-€€€
2320. Il Piccolo Capriccio,135 avis,"Italienne, Pizza",€€-€€€
2321. Mox caffé,102 avis,"Italienne, Café",€
2322. Banchina 63,109 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2323. Shamrock Pub Roma,318 avis,"Irlandaise, Européenne",€€-€€€
2324. Il Postiglione,932 avis,"Italienne, Pizza",€€-€€€
2325. La Luna d'Oro,189 avis,"Italienne, Bar",€€-€€€
2326. Latteria Trastevere,218 avis,"Italienne, Méditerranéenne",€€-€€€
2327. Neighborhood Restaurant - Filipino & Kapampangan Cuisine,117 avis,"Italienne, Philippine",€
2328. Cartoon,377 avis,"Italienne, Pizza",€
2329. Santa Maria 23,68 avis,"Italienne, Méditerranéenne",€€-€€€
2330. Casa Maggio Pizzeria Con Cucina,448 avis,"Italienne, Pizza",€€-€€€
2331. Casal dell'Orto,361 avis,"Italienne, Méditerranéenne",€€-€€€
2332. Ristorante Mamù,220 avis,"Italienne, Pizza",€€-€€€
2333. Materia,156 avis,"Italienne, Bar",€€-€€€
2334. Da Riccardo,297 avis,"Italienne, Méditerranéenne",€€-€€€
2335. Antica Trattoria della Pace,318 avis,"Italienne, Pizza",€€-€€€
2336. Siciliainbocca al Flaminio,721 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2337. Bandana Republic,327 avis,"Italienne, Irlandaise",€€-€€€
2338. Bistrot L'Artigiano Matto,60 avis,"Italienne, Steakhouse",€€-€€€
2339. Casale La Rosa Rossa,111 avis,"Italienne, Pizza",€€-€€€
2340. Da Bruno ai 4 Venti,290 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2341. Trattoria da Lucia,896 avis,"Italienne, Méditerranéenne",€€-€€€
2342. Trattoria da Paolo,869 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2343. Il Lampadario,274 avis,"Italienne, Pizza",€€-€€€
2344. Avocado Bar Roma,426 avis,Saine,€€-€€€
2345. I Love Pizza,152 avis,"Italienne, Pizza",€
2346. Pizzeria Neno,619 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2347. Flann O'Brien,1 180 avis,"Italienne, Bar",€€-€€€
2348. Il Bersagliere - Prati,626 avis,"Italienne, Pizza",€€-€€€
2349. Shawarma Express,39 avis,"Restauration rapide, Méditerranéenne",€
2350. Il Sori,118 avis,"Italienne, Traiteur",€€-€€€
2351. Class Restaurant Cocktailbar,78 avis,"Italienne, Méditerranéenne",€€-€€€
2352. Nikki Roma,164 avis,"Italienne, Américaine",€€-€€€
2353. Burg'r,131 avis,"Italienne, Mexicaine",€€-€€€
2354. Ristorante Dylan & Co,200 avis,"Italienne, Méditerranéenne",€€€€
2355. Shooters,867 avis,"Italienne, Steakhouse",€€-€€€
2356. Osteria der Tempo Perso,261 avis,"Italienne, Pizza",€€-€€€
2357. Enoteca Bonomi Wine Bar,97 avis,"Italienne, Bar à vins",€€-€€€
2358. Sangio' L'Antico Forno - Ristorante Pizzeria,137 avis,"Italienne, Pizza",€€-€€€
2359. The Manila restaurant,61 avis,Philippine,€€-€€€
2360. Taja E Coci Bisteccheria Porta Portese,601 avis,"Italienne, Steakhouse",€€-€€€
2361. Al Posto Giusto,321 avis,"Italienne, Fruits de mer et poisson",€€-€€€
2362. Ciampini,733 avis,"Italienne, Café",€€-€€€
2363. Emanuel's Food,52 avis,"Italienne, Restauration rapide",€
2364. Il Palazzetto Cocktail & Wine Bar,375 avis,"Italienne, Bar",€€-€€€
2365. Charly's Sauciere,254 avis,"Française, Européenne",€€€€
2366. Johnny Micalusi Ristorante,142 avis,"Italienne, Fruits de mer et poisson",€€€€
2367. Trattoria Priscilla - dal 1902,345 avis,"Italienne, Méditerranéenne",€€-€€€
2368. Monte Street Bistrò,40 avis,"Italienne, Méditerranéenne",€€-€€€
2369. PaStation Roma,317 avis,"Italienne, Romana",€€-€€€
2370. Hostaria 110,79 avis,"Italienne, Fruits de mer et poisson",€€-€€€
